MyDay,NENAME,S1_mode_combined_attach_request_times_SEQ,S1_mode_combined_attach_success_times_SEQ
2020/11/08 22:00,MME1MUN,347961,171708
2020/11/08 23:00,MME1MUN,354089,182892
2020/11/02 0:00,MME2BEL,381763,238022
2020/11/02 1:00,MME2BEL,310430,187735
2020/11/02 2:00,MME2BEL,317321,204301
2020/11/02 3:00,MME2BEL,286286,153017
2020/11/02 4:00,MME2BEL,316300,184920
2020/11/02 5:00,MME2BEL,283525,152773
2020/11/02 6:00,MME2BEL,342067,207003
2020/11/02 7:00,MME2BEL,334766,198965
2020/11/02 8:00,MME2BEL,389276,249017
2020/11/02 9:00,MME2BEL,373834,229201
2020/11/02 10:00,MME2BEL,415681,267365
2020/11/02 11:00,MME2BEL,401023,247903
2020/11/02 12:00,MME2BEL,429631,273814
2020/11/02 13:00,MME2BEL,408361,252135
2020/11/02 14:00,MME2BEL,427536,269420
2020/11/02 15:00,MME2BEL,409648,252993
2020/11/02 16:00,MME2BEL,430591,273094
2020/11/02 17:00,MME2BEL,411304,255352
2020/11/02 18:00,MME2BEL,428053,270549
2020/11/02 19:00,MME2BEL,421572,266167
2020/11/02 20:00,MME2BEL,446699,290400
2020/11/02 21:00,MME2BEL,430299,271248
2020/11/02 22:00,MME2BEL,434301,277010
2020/11/02 23:00,MME2BEL,404195,252288
2020/11/03 0:00,MME2BEL,393995,246518
2020/11/03 1:00,MME2BEL,338210,194935
2020/11/03 2:00,MME2BEL,332116,192235
2020/11/03 3:00,MME2BEL,301636,166655
2020/11/03 4:00,MME2BEL,308367,174050
2020/11/03 5:00,MME2BEL,301085,167754
2020/11/03 6:00,MME2BEL,340996,205055
2020/11/03 7:00,MME2BEL,358879,219020
2020/11/03 8:00,MME2BEL,394996,250844
2020/11/03 9:00,MME2BEL,407301,256804
2020/11/03 10:00,MME2BEL,425465,270857
2020/11/03 11:00,MME2BEL,422839,263947
2020/11/03 12:00,MME2BEL,438390,278738
2020/11/03 13:00,MME2BEL,427758,266612
2020/11/03 14:00,MME2BEL,439888,278185
2020/11/03 15:00,MME2BEL,424331,262492
2020/11/03 16:00,MME2BEL,435650,274035
2020/11/03 17:00,MME2BEL,431857,270235
2020/11/03 18:00,MME2BEL,440733,279229
2020/11/03 19:00,MME2BEL,443648,281417
2020/11/03 20:00,MME2BEL,459507,294407
2020/11/03 21:00,MME2BEL,446167,283089
2020/11/03 22:00,MME2BEL,442003,281151
2020/11/03 23:00,MME2BEL,412992,254794
2020/11/04 0:00,MME2BEL,612949,458127
2020/11/04 1:00,MME2BEL,426463,276001
2020/11/04 2:00,MME2BEL,390578,249599
2020/11/04 3:00,MME2BEL,340277,200438
2020/11/04 4:00,MME2BEL,365384,226979
2020/11/04 5:00,MME2BEL,332405,196452
2020/11/04 6:00,MME2BEL,386159,247618
2020/11/04 7:00,MME2BEL,383250,240223
2020/11/04 8:00,MME2BEL,428464,280615
2020/11/04 9:00,MME2BEL,421739,265514
2020/11/04 10:00,MME2BEL,447419,286917
2020/11/04 11:00,MME2BEL,434862,274572
2020/11/04 12:00,MME2BEL,454981,291169
2020/11/04 13:00,MME2BEL,443867,276486
2020/11/04 14:00,MME2BEL,451820,285999
2020/11/04 15:00,MME2BEL,436711,270263
2020/11/04 16:00,MME2BEL,445650,283073
2020/11/04 17:00,MME2BEL,436575,273814
2020/11/04 18:00,MME2BEL,448781,283422
2020/11/04 19:00,MME2BEL,450750,284134
2020/11/04 20:00,MME2BEL,466903,297979
2020/11/04 21:00,MME2BEL,453715,283534
2020/11/04 22:00,MME2BEL,448605,282015
2020/11/04 23:00,MME2BEL,414706,252815
2020/11/05 0:00,MME2BEL,397884,240440
2020/11/05 1:00,MME2BEL,353538,200526
2020/11/05 2:00,MME2BEL,337071,188748
2020/11/05 3:00,MME2BEL,313425,171260
2020/11/05 4:00,MME2BEL,312874,171450
2020/11/05 5:00,MME2BEL,318106,172402
2020/11/05 6:00,MME2BEL,342572,202050
2020/11/05 7:00,MME2BEL,366326,221761
2020/11/05 8:00,MME2BEL,396669,245364
2020/11/05 9:00,MME2BEL,405451,249427
2020/11/05 10:00,MME2BEL,422902,265679
2020/11/05 11:00,MME2BEL,427573,263888
2020/11/05 12:00,MME2BEL,442160,274746
2020/11/05 13:00,MME2BEL,437156,270172
2020/11/05 14:00,MME2BEL,439746,269977
2020/11/05 15:00,MME2BEL,428630,263550
2020/11/05 16:00,MME2BEL,434346,268267
2020/11/05 17:00,MME2BEL,434959,267894
2020/11/05 18:00,MME2BEL,437610,269104
2020/11/05 19:00,MME2BEL,444982,274689
2020/11/05 20:00,MME2BEL,451901,281647
2020/11/05 21:00,MME2BEL,441705,274810
2020/11/05 22:00,MME2BEL,436587,269564
2020/11/05 23:00,MME2BEL,416642,252092
2020/11/06 0:00,MME2BEL,615090,452129
2020/11/06 1:00,MME2BEL,337529,180386
2020/11/06 2:00,MME2BEL,427896,271330
2020/11/06 3:00,MME2BEL,303329,154317
2020/11/06 4:00,MME2BEL,392557,244251
2020/11/06 5:00,MME2BEL,301901,156576
2020/11/06 6:00,MME2BEL,414772,264025
2020/11/06 7:00,MME2BEL,361108,206391
2020/11/06 8:00,MME2BEL,448460,292588
2020/11/06 9:00,MME2BEL,400414,238318
2020/11/06 10:00,MME2BEL,464623,297952
2020/11/06 11:00,MME2BEL,421673,251870
2020/11/06 12:00,MME2BEL,471270,298952
2020/11/06 13:00,MME2BEL,430405,256297
2020/11/06 14:00,MME2BEL,468762,294403
2020/11/06 15:00,MME2BEL,428832,255702
2020/11/06 16:00,MME2BEL,461298,288830
2020/11/06 17:00,MME2BEL,432523,257866
2020/11/06 18:00,MME2BEL,463710,287969
2020/11/06 19:00,MME2BEL,448355,269554
2020/11/06 20:00,MME2BEL,480078,301635
2020/11/06 21:00,MME2BEL,448859,271337
2020/11/06 22:00,MME2BEL,461255,285642
2020/11/06 23:00,MME2BEL,419136,247707
2020/11/07 0:00,MME2BEL,421129,252847
2020/11/07 1:00,MME2BEL,366420,200683
2020/11/07 2:00,MME2BEL,359626,201658
2020/11/07 3:00,MME2BEL,325379,168709
2020/11/07 4:00,MME2BEL,348031,183932
2020/11/07 5:00,MME2BEL,310996,159869
2020/11/07 6:00,MME2BEL,347204,197645
2020/11/07 7:00,MME2BEL,346685,196831
2020/11/07 8:00,MME2BEL,399339,241716
2020/11/07 9:00,MME2BEL,401187,238440
2020/11/07 10:00,MME2BEL,433781,265170
2020/11/07 11:00,MME2BEL,425037,253385
2020/11/07 12:00,MME2BEL,448623,273436
2020/11/07 13:00,MME2BEL,431915,252714
2020/11/07 14:00,MME2BEL,454539,270871
2020/11/07 15:00,MME2BEL,434863,251774
2020/11/07 16:00,MME2BEL,447634,264928
2020/11/07 17:00,MME2BEL,439432,256735
2020/11/07 18:00,MME2BEL,457733,272721
2020/11/07 19:00,MME2BEL,454237,267591
2020/11/07 20:00,MME2BEL,483672,293133
2020/11/07 21:00,MME2BEL,462212,272991
2020/11/07 22:00,MME2BEL,461414,272966
2020/11/07 23:00,MME2BEL,434994,250518
2020/11/08 0:00,MME2BEL,428551,246850
2020/11/08 1:00,MME2BEL,320429,182253
2020/11/08 2:00,MME2BEL,80739,59037
2020/11/08 3:00,MME2BEL,68167,48565
2020/11/08 4:00,MME2BEL,56104,37049
2020/11/08 5:00,MME2BEL,54453,35711
2020/11/08 6:00,MME2BEL,63414,44453
2020/11/08 7:00,MME2BEL,79600,58285
2020/11/08 8:00,MME2BEL,103020,78771
2020/11/08 9:00,MME2BEL,178457,108318
2020/11/08 10:00,MME2BEL,323394,138246
2020/11/08 11:00,MME2BEL,381511,192905
2020/11/08 12:00,MME2BEL,345985,153329
2020/11/08 13:00,MME2BEL,376441,182254
2020/11/08 14:00,MME2BEL,346016,153595
2020/11/08 15:00,MME2BEL,378911,185688
2020/11/08 16:00,MME2BEL,355102,166311
2020/11/08 17:00,MME2BEL,381543,194841
2020/11/08 18:00,MME2BEL,366746,182096
2020/11/08 19:00,MME2BEL,400163,213829
2020/11/08 20:00,MME2BEL,398709,208323
2020/11/08 21:00,MME2BEL,403243,216213
2020/11/08 22:00,MME2BEL,385252,196245
2020/11/08 23:00,MME2BEL,390570,208360
2020/11/02 0:00,MME2CLI,355812,223078
2020/11/02 1:00,MME2CLI,291757,174358
2020/11/02 2:00,MME2CLI,297304,189685
2020/11/02 3:00,MME2CLI,266617,143309
2020/11/02 4:00,MME2CLI,298439,173754
2020/11/02 5:00,MME2CLI,267312,145207
2020/11/02 6:00,MME2CLI,320717,196416
2020/11/02 7:00,MME2CLI,313693,187008
2020/11/02 8:00,MME2CLI,366212,234204
2020/11/02 9:00,MME2CLI,352415,217834
2020/11/02 10:00,MME2CLI,391474,251885
2020/11/02 11:00,MME2CLI,381991,238136
2020/11/02 12:00,MME2CLI,407158,260757
2020/11/02 13:00,MME2CLI,383367,237369
2020/11/02 14:00,MME2CLI,402291,256043
2020/11/02 15:00,MME2CLI,386764,238128
2020/11/02 16:00,MME2CLI,405591,256970
2020/11/02 17:00,MME2CLI,386744,240532
2020/11/02 18:00,MME2CLI,402144,255895
2020/11/02 19:00,MME2CLI,394512,248348
2020/11/02 20:00,MME2CLI,422527,273328
2020/11/02 21:00,MME2CLI,403142,255546
2020/11/02 22:00,MME2CLI,402926,259348
2020/11/02 23:00,MME2CLI,376155,233671
2020/11/03 0:00,MME2CLI,369180,232103
2020/11/03 1:00,MME2CLI,317130,183629
2020/11/03 2:00,MME2CLI,308724,179842
2020/11/03 3:00,MME2CLI,285011,157788
2020/11/03 4:00,MME2CLI,289489,164905
2020/11/03 5:00,MME2CLI,281291,157561
2020/11/03 6:00,MME2CLI,319625,191358
2020/11/03 7:00,MME2CLI,333253,204539
2020/11/03 8:00,MME2CLI,370440,235297
2020/11/03 9:00,MME2CLI,381050,240444
2020/11/03 10:00,MME2CLI,402588,256968
2020/11/03 11:00,MME2CLI,398938,249674
2020/11/03 12:00,MME2CLI,413510,263750
2020/11/03 13:00,MME2CLI,404151,253011
2020/11/03 14:00,MME2CLI,411426,259979
2020/11/03 15:00,MME2CLI,398223,247263
2020/11/03 16:00,MME2CLI,405895,256519
2020/11/03 17:00,MME2CLI,400863,250005
2020/11/03 18:00,MME2CLI,412521,259851
2020/11/03 19:00,MME2CLI,411602,259741
2020/11/03 20:00,MME2CLI,431041,278471
2020/11/03 21:00,MME2CLI,418923,268612
2020/11/03 22:00,MME2CLI,414112,265522
2020/11/03 23:00,MME2CLI,387464,240919
2020/11/04 0:00,MME2CLI,458722,315098
2020/11/04 1:00,MME2CLI,456666,320413
2020/11/04 2:00,MME2CLI,327805,194370
2020/11/04 3:00,MME2CLI,348865,217189
2020/11/04 4:00,MME2CLI,305783,176277
2020/11/04 5:00,MME2CLI,343189,212747
2020/11/04 6:00,MME2CLI,331662,199238
2020/11/04 7:00,MME2CLI,381640,247627
2020/11/04 8:00,MME2CLI,377665,238235
2020/11/04 9:00,MME2CLI,409992,266909
2020/11/04 10:00,MME2CLI,408585,254665
2020/11/04 11:00,MME2CLI,425574,271365
2020/11/04 12:00,MME2CLI,418138,261426
2020/11/04 13:00,MME2CLI,427817,272177
2020/11/04 14:00,MME2CLI,418627,264497
2020/11/04 15:00,MME2CLI,421405,267316
2020/11/04 16:00,MME2CLI,410610,257268
2020/11/04 17:00,MME2CLI,421591,268193
2020/11/04 18:00,MME2CLI,409974,256877
2020/11/04 19:00,MME2CLI,424425,270120
2020/11/04 20:00,MME2CLI,426837,271733
2020/11/04 21:00,MME2CLI,428694,274088
2020/11/04 22:00,MME2CLI,409803,257398
2020/11/04 23:00,MME2CLI,397675,249506
2020/11/05 0:00,MME2CLI,368171,222135
2020/11/05 1:00,MME2CLI,335373,196139
2020/11/05 2:00,MME2CLI,310399,172597
2020/11/05 3:00,MME2CLI,305176,168467
2020/11/05 4:00,MME2CLI,289546,156460
2020/11/05 5:00,MME2CLI,299158,169481
2020/11/05 6:00,MME2CLI,318074,186146
2020/11/05 7:00,MME2CLI,352893,215598
2020/11/05 8:00,MME2CLI,366610,225894
2020/11/05 9:00,MME2CLI,390110,244690
2020/11/05 10:00,MME2CLI,393650,243891
2020/11/05 11:00,MME2CLI,408944,255569
2020/11/05 12:00,MME2CLI,414758,258226
2020/11/05 13:00,MME2CLI,418968,262236
2020/11/05 14:00,MME2CLI,414952,254669
2020/11/05 15:00,MME2CLI,412263,256085
2020/11/05 16:00,MME2CLI,406216,249837
2020/11/05 17:00,MME2CLI,415058,257039
2020/11/05 18:00,MME2CLI,412490,255023
2020/11/05 19:00,MME2CLI,423396,266579
2020/11/05 20:00,MME2CLI,429410,268708
2020/11/05 21:00,MME2CLI,426518,268820
2020/11/05 22:00,MME2CLI,412976,256385
2020/11/05 23:00,MME2CLI,396997,245179
2020/11/06 0:00,MME2CLI,479176,332843
2020/11/06 1:00,MME2CLI,414906,269713
2020/11/06 2:00,MME2CLI,349584,207694
2020/11/06 3:00,MME2CLI,335753,197843
2020/11/06 4:00,MME2CLI,324654,188885
2020/11/06 5:00,MME2CLI,332190,195309
2020/11/06 6:00,MME2CLI,345416,209880
2020/11/06 7:00,MME2CLI,376863,234894
2020/11/06 8:00,MME2CLI,388557,242491
2020/11/06 9:00,MME2CLI,405365,255485
2020/11/06 10:00,MME2CLI,413520,257201
2020/11/06 11:00,MME2CLI,422651,265782
2020/11/06 12:00,MME2CLI,421085,261064
2020/11/06 13:00,MME2CLI,426476,264968
2020/11/06 14:00,MME2CLI,413151,251091
2020/11/06 15:00,MME2CLI,416883,254899
2020/11/06 16:00,MME2CLI,411667,250791
2020/11/06 17:00,MME2CLI,417733,256800
2020/11/06 18:00,MME2CLI,413228,249288
2020/11/06 19:00,MME2CLI,428289,262927
2020/11/06 20:00,MME2CLI,429438,264227
2020/11/06 21:00,MME2CLI,431554,266893
2020/11/06 22:00,MME2CLI,409536,250480
2020/11/06 23:00,MME2CLI,398078,241428
2020/11/07 0:00,MME2CLI,377326,220843
2020/11/07 1:00,MME2CLI,348180,198691
2020/11/07 2:00,MME2CLI,320499,174649
2020/11/07 3:00,MME2CLI,310068,169743
2020/11/07 4:00,MME2CLI,314762,160092
2020/11/07 5:00,MME2CLI,300822,163033
2020/11/07 6:00,MME2CLI,312582,173607
2020/11/07 7:00,MME2CLI,338241,197732
2020/11/07 8:00,MME2CLI,357117,213973
2020/11/07 9:00,MME2CLI,382611,234682
2020/11/07 10:00,MME2CLI,391163,239815
2020/11/07 11:00,MME2CLI,407903,249235
2020/11/07 12:00,MME2CLI,405661,244200
2020/11/07 13:00,MME2CLI,413623,249102
2020/11/07 14:00,MME2CLI,411903,246972
2020/11/07 15:00,MME2CLI,416248,249245
2020/11/07 16:00,MME2CLI,409374,243066
2020/11/07 17:00,MME2CLI,416280,249117
2020/11/07 18:00,MME2CLI,415527,244557
2020/11/07 19:00,MME2CLI,432932,259802
2020/11/07 20:00,MME2CLI,446528,268346
2020/11/07 21:00,MME2CLI,442324,266974
2020/11/07 22:00,MME2CLI,423053,249420
2020/11/07 23:00,MME2CLI,416351,244266
2020/11/08 0:00,MME2CLI,394317,224396
2020/11/08 1:00,MME2CLI,309284,180452
2020/11/08 2:00,MME2CLI,78119,58714
2020/11/08 3:00,MME2CLI,66837,48746
2020/11/08 4:00,MME2CLI,57554,39585
2020/11/08 5:00,MME2CLI,54753,38019
2020/11/08 6:00,MME2CLI,63201,45421
2020/11/08 7:00,MME2CLI,77870,58321
2020/11/08 8:00,MME2CLI,98855,75926
2020/11/08 9:00,MME2CLI,166648,103071
2020/11/08 10:00,MME2CLI,304118,131088
2020/11/08 11:00,MME2CLI,351529,177472
2020/11/08 12:00,MME2CLI,325072,147151
2020/11/08 13:00,MME2CLI,355123,172858
2020/11/08 14:00,MME2CLI,324381,146293
2020/11/08 15:00,MME2CLI,352897,172343
2020/11/08 16:00,MME2CLI,332196,152785
2020/11/08 17:00,MME2CLI,355893,180074
2020/11/08 18:00,MME2CLI,346979,174507
2020/11/08 19:00,MME2CLI,374534,199515
2020/11/08 20:00,MME2CLI,373056,196191
2020/11/08 21:00,MME2CLI,380119,205787
2020/11/08 22:00,MME2CLI,357852,188039
2020/11/08 23:00,MME2CLI,367200,197844
2020/11/02 0:00,MME2MUN,351902,210885
2020/11/02 1:00,MME2MUN,286471,165067
2020/11/02 2:00,MME2MUN,293259,181391
2020/11/02 3:00,MME2MUN,266184,134199
2020/11/02 4:00,MME2MUN,291349,163822
2020/11/02 5:00,MME2MUN,264032,134933
2020/11/02 6:00,MME2MUN,314823,186104
2020/11/02 7:00,MME2MUN,314043,179743
2020/11/02 8:00,MME2MUN,363424,225803
2020/11/02 9:00,MME2MUN,354270,211021
2020/11/02 10:00,MME2MUN,388626,239675
2020/11/02 11:00,MME2MUN,379442,225664
2020/11/02 12:00,MME2MUN,406449,248665
2020/11/02 13:00,MME2MUN,385325,228673
2020/11/02 14:00,MME2MUN,403210,246176
2020/11/02 15:00,MME2MUN,386473,228351
2020/11/02 16:00,MME2MUN,404728,246165
2020/11/02 17:00,MME2MUN,386817,228590
2020/11/02 18:00,MME2MUN,403009,244152
2020/11/02 19:00,MME2MUN,397173,238590
2020/11/02 20:00,MME2MUN,418200,262927
2020/11/02 21:00,MME2MUN,399101,244098
2020/11/02 22:00,MME2MUN,398137,246523
2020/11/02 23:00,MME2MUN,369691,221007
2020/11/03 0:00,MME2MUN,360203,217621
2020/11/03 1:00,MME2MUN,311031,170218
2020/11/03 2:00,MME2MUN,303697,166601
2020/11/03 3:00,MME2MUN,279496,146464
2020/11/03 4:00,MME2MUN,284976,154270
2020/11/03 5:00,MME2MUN,279810,149112
2020/11/03 6:00,MME2MUN,314258,182364
2020/11/03 7:00,MME2MUN,331938,195914
2020/11/03 8:00,MME2MUN,364055,221768
2020/11/03 9:00,MME2MUN,378371,229384
2020/11/03 10:00,MME2MUN,396833,243724
2020/11/03 11:00,MME2MUN,399894,239760
2020/11/03 12:00,MME2MUN,415276,253558
2020/11/03 13:00,MME2MUN,403487,241526
2020/11/03 14:00,MME2MUN,408407,248216
2020/11/03 15:00,MME2MUN,395290,234617
2020/11/03 16:00,MME2MUN,403268,242859
2020/11/03 17:00,MME2MUN,397724,236302
2020/11/03 18:00,MME2MUN,408230,247809
2020/11/03 19:00,MME2MUN,412078,248416
2020/11/03 20:00,MME2MUN,428787,264316
2020/11/03 21:00,MME2MUN,414181,253633
2020/11/03 22:00,MME2MUN,407380,249524
2020/11/03 23:00,MME2MUN,382896,226203
2020/11/04 0:00,MME2MUN,492556,338677
2020/11/04 1:00,MME2MUN,412472,266589
2020/11/04 2:00,MME2MUN,343092,201416
2020/11/04 3:00,MME2MUN,326082,186117
2020/11/04 4:00,MME2MUN,320811,184447
2020/11/04 5:00,MME2MUN,316845,182897
2020/11/04 6:00,MME2MUN,341634,204346
2020/11/04 7:00,MME2MUN,366631,222723
2020/11/04 8:00,MME2MUN,388758,240075
2020/11/04 9:00,MME2MUN,398675,242801
2020/11/04 10:00,MME2MUN,414623,248535
2020/11/04 11:00,MME2MUN,418273,250836
2020/11/04 12:00,MME2MUN,423233,254342
2020/11/04 13:00,MME2MUN,419423,252650
2020/11/04 14:00,MME2MUN,421029,252732
2020/11/04 15:00,MME2MUN,413753,243965
2020/11/04 16:00,MME2MUN,414273,246777
2020/11/04 17:00,MME2MUN,413310,245670
2020/11/04 18:00,MME2MUN,416335,250740
2020/11/04 19:00,MME2MUN,418488,252836
2020/11/04 20:00,MME2MUN,431410,263438
2020/11/04 21:00,MME2MUN,418124,253057
2020/11/04 22:00,MME2MUN,410591,245074
2020/11/04 23:00,MME2MUN,383745,227893
2020/11/05 0:00,MME2MUN,362248,209516
2020/11/05 1:00,MME2MUN,321574,173180
2020/11/05 2:00,MME2MUN,307262,161235
2020/11/05 3:00,MME2MUN,290586,148921
2020/11/05 4:00,MME2MUN,288143,147562
2020/11/05 5:00,MME2MUN,291366,152792
2020/11/05 6:00,MME2MUN,317831,175773
2020/11/05 7:00,MME2MUN,340715,196250
2020/11/05 8:00,MME2MUN,363159,214576
2020/11/05 9:00,MME2MUN,377797,221956
2020/11/05 10:00,MME2MUN,393131,233068
2020/11/05 11:00,MME2MUN,401186,237837
2020/11/05 12:00,MME2MUN,410544,241476
2020/11/05 13:00,MME2MUN,409525,239663
2020/11/05 14:00,MME2MUN,406725,238123
2020/11/05 15:00,MME2MUN,401871,233635
2020/11/05 16:00,MME2MUN,402955,234130
2020/11/05 17:00,MME2MUN,404680,236136
2020/11/05 18:00,MME2MUN,406049,236621
2020/11/05 19:00,MME2MUN,416264,244078
2020/11/05 20:00,MME2MUN,423551,253636
2020/11/05 21:00,MME2MUN,413213,245191
2020/11/05 22:00,MME2MUN,401669,240391
2020/11/05 23:00,MME2MUN,384105,223648
2020/11/06 0:00,MME2MUN,542221,383064
2020/11/06 1:00,MME2MUN,312736,157468
2020/11/06 2:00,MME2MUN,379648,229953
2020/11/06 3:00,MME2MUN,278559,130405
2020/11/06 4:00,MME2MUN,349604,206786
2020/11/06 5:00,MME2MUN,272944,133654
2020/11/06 6:00,MME2MUN,370287,225191
2020/11/06 7:00,MME2MUN,324821,176570
2020/11/06 8:00,MME2MUN,404379,248589
2020/11/06 9:00,MME2MUN,369218,206052
2020/11/06 10:00,MME2MUN,421381,253250
2020/11/06 11:00,MME2MUN,388852,216647
2020/11/06 12:00,MME2MUN,433700,256355
2020/11/06 13:00,MME2MUN,399830,223349
2020/11/06 14:00,MME2MUN,423579,248130
2020/11/06 15:00,MME2MUN,392990,218423
2020/11/06 16:00,MME2MUN,418154,243388
2020/11/06 17:00,MME2MUN,397163,222593
2020/11/06 18:00,MME2MUN,420663,244783
2020/11/06 19:00,MME2MUN,407590,229555
2020/11/06 20:00,MME2MUN,433213,256867
2020/11/06 21:00,MME2MUN,408516,233438
2020/11/06 22:00,MME2MUN,417690,242796
2020/11/06 23:00,MME2MUN,384591,214133
2020/11/07 0:00,MME2MUN,379188,214173
2020/11/07 1:00,MME2MUN,325528,167519
2020/11/07 2:00,MME2MUN,321575,167366
2020/11/07 3:00,MME2MUN,289898,139583
2020/11/07 4:00,MME2MUN,314058,154704
2020/11/07 5:00,MME2MUN,279116,135374
2020/11/07 6:00,MME2MUN,310407,167682
2020/11/07 7:00,MME2MUN,314164,168145
2020/11/07 8:00,MME2MUN,355386,204667
2020/11/07 9:00,MME2MUN,360159,200881
2020/11/07 10:00,MME2MUN,391153,226622
2020/11/07 11:00,MME2MUN,387684,215234
2020/11/07 12:00,MME2MUN,406495,230586
2020/11/07 13:00,MME2MUN,395312,216651
2020/11/07 14:00,MME2MUN,409411,231362
2020/11/07 15:00,MME2MUN,393562,214602
2020/11/07 16:00,MME2MUN,406111,227067
2020/11/07 17:00,MME2MUN,399787,221368
2020/11/07 18:00,MME2MUN,415152,233145
2020/11/07 19:00,MME2MUN,416795,229901
2020/11/07 20:00,MME2MUN,442002,251257
2020/11/07 21:00,MME2MUN,421716,233958
2020/11/07 22:00,MME2MUN,422085,236808
2020/11/07 23:00,MME2MUN,396701,213856
2020/11/08 0:00,MME2MUN,384769,208822
2020/11/08 1:00,MME2MUN,295367,157470
2020/11/08 2:00,MME2MUN,74820,52174
2020/11/08 3:00,MME2MUN,63457,41966
2020/11/08 4:00,MME2MUN,53641,33282
2020/11/08 5:00,MME2MUN,51135,31966
2020/11/08 6:00,MME2MUN,58308,37881
2020/11/08 7:00,MME2MUN,70286,49246
2020/11/08 8:00,MME2MUN,90482,66071
2020/11/08 9:00,MME2MUN,161863,92218
2020/11/08 10:00,MME2MUN,301712,116757
2020/11/08 11:00,MME2MUN,352812,162999
2020/11/08 12:00,MME2MUN,323964,131946
2020/11/08 13:00,MME2MUN,349095,157713
2020/11/08 14:00,MME2MUN,322078,132368
2020/11/08 15:00,MME2MUN,347642,158708
2020/11/08 16:00,MME2MUN,326833,140430
2020/11/08 17:00,MME2MUN,351358,163633
2020/11/08 18:00,MME2MUN,343194,154556
2020/11/08 19:00,MME2MUN,368679,182350
2020/11/08 20:00,MME2MUN,364557,177966
2020/11/08 21:00,MME2MUN,374163,188838
2020/11/08 22:00,MME2MUN,353620,170291
2020/11/08 23:00,MME2MUN,358484,179323
